partyid,ltv,gender,expirydate,resumecount,maxchar,avchar
46318745,107.8,M,9/7/2013 15:12,2,6983,6478
45643214,2.95,F,5/26/2013 23:59,1,4415,2889
5293418,2.95,F,9/17/2013 0:50,3,2186,1255
39398882,2.95,F,1/26/2013 12:51,7,4135,1469
10012032,1.95,M,8/17/2014 19:14,1,5247,5247
40558172,2.95,M,4/4/2013 14:23,1,1304,1304
70415494,1.95,F,5/29/2014 12:03,1,3909,3052
30954181,179.7,F,1/9/2013 11:57,1,2256,2108
82297451,1.95,M,11/13/2014 15:46,1,3019,3019
61756106,95.4,M,1/22/2015 20:39,1,4164,3109
51424216,2.95,F,12/21/2014 17:10,1,6125,6125
10938984,1.95,F,8/3/2014 10:54,1,2099,1936
6179854,6.95,M,3/17/2015 20:52,10,2370,854
36088777,177.7,M,2/3/2014 17:58,1,2099,1966
70029392,5.9,F,5/24/2014 3:07,2,2761,1504
43812323,177.7,M,9/27/2013 10:30,1,8821,8821
53170571,41.85,F,3/28/2015 12:56,9,7504,4957
11795840,1.95,F,4/10/2014 0:00,2,2556,1283
39689926,2.95,F,1/31/2013 11:06,1,2210,1462
39422447,2.95,F,1/26/2013 23:18,1,5581,3890
35132374,39.9,F,2/21/2013 13:17,17,3986,1862
72320462,1.95,F,6/30/2014 9:23,1,3641,2374
51260687,3.9,F,12/24/2014 19:34,2,2492,1485
60090588,2.95,M,3/19/2014 19:18,4,5401,2864
24939896,389.4,M,5/3/2013 21:29,5,5037,1878
45315486,2.95,F,5/20/2013 18:44,2,1804,1803
49167311,37.9,M,9/1/2013 11:59,2,3669,2493
59685759,38.9,M,2/26/2014 17:04,2,2664,2332
28533009,2.95,F,1/26/2015 14:56,5,3234,2214
46902827,95.4,M,10/1/2015 3:13,3,5809,4379
9767319,40.85,M,5/6/2013 16:42,4,2714,1622
61458583,1.95,M,2/2/2014 17:59,2,3153,2199
40149003,37.9,F,3/27/2013 18:20,1,2235,2235
70018207,328.5,M,5/25/2014 14:26,13,1768,1456
42187842,2.95,F,3/18/2013 16:04,2,3008,1896
27426626,4.95,F,2/15/2013 0:00,5,8141,3895
27564579,2.95,F,7/10/2013 10:52,1,2200,2055
66434319,1.95,M,4/6/2014 20:27,2,2803,2465
28826366,2.95,M,7/17/2013 14:06,3,2083,1574
43325557,41.85,F,8/27/2013 21:25,12,4867,2672
2784300,142.75,M,6/13/2013 4:20,3,3672,3655
69302123,1.95,F,6/10/2014 12:18,1,3058,3058
37236837,3.95,M,1/24/2013 13:53,1,2594,2390
54309092,13.75,F,11/7/2013 0:56,1,2060,1689
56954902,71.85,F,1/29/2014 2:24,2,8301,3120
40289322,2.95,F,2/11/2013 2:58,1,4090,4090
68417152,41.75,M,5/29/2014 12:38,1,3257,2698
7394118,0,F,10/29/2014 22:50,2,9472,8556
68379425,1.95,F,4/30/2014 19:49,3,3504,2316
44229831,212.65,F,12/25/2014 22:36,2,5016,2387
179979,4.95,M,1/18/2015 12:50,1,4227,2329
17951318,52.63,F,5/21/2014 9:18,5,5167,2149
5569150,2.95,M,2/14/2013 14:38,1,6516,6516
65344238,1.9,M,6/23/2014 20:17,2,3995,2615
69721874,1.95,F,5/20/2014 9:21,2,3380,2787
43164351,75.8,F,1/26/2015 17:10,10,14761,3642
37353627,72.85,M,2/5/2013 13:12,1,5936,5936
45682449,1.95,M,12/27/2013 15:25,2,5452,2571
27527781,2.95,F,2/23/2013 22:25,3,5848,3164
56116558,49.9,M,1/8/2014 15:37,1,1587,1423
60316693,1.95,F,1/19/2014 13:11,1,5970,5970
72842590,1.95,F,7/17/2014 12:31,1,2706,2008
30563714,39.06,F,4/6/2013 12:53,1,3359,2440
38158672,95.4,F,12/31/2013 13:23,2,14827,8922
48880582,2.95,M,7/24/2013 10:33,1,13998,13998
43485617,2.95,M,4/25/2013 11:59,1,3526,3526
56305498,71.85,F,2/6/2014 2:04,2,1749,751
4095582,2.95,F,5/13/2013 17:17,1,1688,1688
17616790,48.65,F,2/20/2015 11:56,2,1527,1493
7001489,1.95,F,9/3/2014 23:30,1,1509,1509
16748732,2.95,M,10/17/2013 20:23,2,2012,1776
65643222,1.95,F,3/25/2014 22:42,2,1528,1474
84637586,42.75,M,1/16/2015 5:26,2,6141,5788
68784684,81.55,M,7/2/2014 12:34,1,1911,1817
43117117,2.95,M,4/5/2013 20:28,1,2910,2123
72690741,71.85,M,3/7/2015 18:03,1,2630,2164
55619615,3.9,F,9/28/2014 15:12,5,3180,1436
5309723,3.95,M,10/1/2013 11:14,2,2177,1315
54351644,2.95,F,10/20/2013 0:38,2,3504,2897
40099298,2.95,F,3/8/2013 15:23,1,3968,2417
18637883,107.8,F,11/30/2013 14:17,3,2568,592
50529253,2.95,F,8/18/2013 19:33,1,3134,3134
27357341,1.95,M,12/20/2013 14:28,4,2308,1342
55763178,37.9,F,7/19/2014 8:40,2,2359,1908
72763140,1.95,M,7/3/2014 8:14,1,2184,2030
6432014,37.9,F,10/1/2013 22:48,1,1653,1653
49392667,49.9,F,8/31/2013 19:51,3,10229,4368
48151185,37.9,M,3/11/2014 17:33,2,4422,3304
32327537,95.4,M,7/29/2013 9:40,17,5021,1605
31192294,1,M,5/8/2014 16:22,5,1214,763
40844632,2.95,M,12/4/2013 17:21,2,4003,1998
54584825,40.85,F,7/18/2014 7:08,1,3813,1722
31761323,73.85,F,11/2/2014 11:24,3,3691,2311
35899784,4.95,F,8/25/2013 13:34,1,8779,4103
77684653,1.95,M,9/16/2014 18:20,1,2825,2210
6000219,4.9,F,3/31/2014 17:54,3,5570,3006
52665958,2.95,M,9/20/2013 16:23,1,3344,2306
34029967,79.65,M,11/27/2013 9:52,3,2168,1279
27260923,41.75,F,2/18/2014 8:25,1,7271,4919
50358749,2.95,F,9/1/2013 10:43,5,2292,1104
63094651,41.75,F,3/23/2014 7:21,4,3707,1272
71959786,81.55,F,8/18/2014 0:20,3,3662,2304
44822106,107.8,F,8/28/2013 13:19,1,2208,1736
56126378,2.95,M,11/9/2013 18:14,3,8994,8989
31926213,2.95,F,7/3/2013 23:13,2,5716,2865
40206207,72.85,M,7/12/2014 19:12,1,2876,2699
41893232,2.95,F,3/29/2013 13:29,2,2158,1130
78633946,81.55,F,12/27/2014 13:19,2,2316,1581
37960117,12.9,M,5/18/2014 15:54,1,10541,6217
13263193,2.95,F,3/12/2013 10:55,1,3545,3078
43295184,6.9,M,7/21/2013 21:35,3,1914,1549
41778355,2.95,M,3/15/2013 10:57,1,5247,5247
69353784,38.75,M,6/11/2014 19:19,3,4835,1725
51388605,72.85,F,11/1/2013 19:03,3,5818,5267
80369936,41.75,M,11/18/2014 19:08,1,2956,2956
46011699,37.9,F,7/7/2013 9:55,1,4093,1925
47197746,3.95,F,7/22/2013 14:37,8,2093,1349
7300784,108.8,F,8/6/2013 17:52,3,1968,1968
12341619,3.95,F,10/13/2013 13:15,1,3097,1161
5861408,3.95,F,1/31/2013 9:57,2,4835,3176
29080786,2.95,F,5/25/2013 22:29,6,3230,461
5695605,1.95,F,4/20/2014 1:42,1,2722,2722
33599017,247.6,F,1/18/2015 1:41,3,3530,2113
41613765,422.35,M,6/12/2014 0:46,4,4193,2924
41822905,2.95,F,3/11/2013 14:53,1,2695,2695
86037491,1.95,F,1/14/2015 9:05,5,5442,1816
14421148,286.2,M,5/28/2014 13:16,8,11306,4964
65897915,161.15,F,7/23/2014 19:12,8,5191,2023
37833228,37.9,M,3/25/2013 16:05,2,3930,2722
12780842,2.95,F,3/31/2013 22:24,6,6446,2451
35986510,2.95,F,8/28/2013 19:49,4,4441,2301
12834138,37.9,F,7/27/2013 9:39,5,7350,1462
52877851,2.95,F,12/5/2014 1:44,7,3575,1952
81955785,1.95,M,11/10/2014 20:52,2,4543,4543
44179495,2.95,F,5/1/2013 15:57,3,4845,2217
48719457,2.95,F,9/12/2013 20:04,2,8247,3900
71029310,1.95,M,7/21/2014 11:18,1,3892,2201
40051872,69.9,M,1/28/2015 18:57,9,6538,2349
67562828,1.95,M,4/22/2014 0:24,1,5495,3613
50201585,2.95,F,8/13/2013 14:43,2,2499,1798
64772478,1.95,F,9/8/2014 21:04,2,2155,769
7193312,37.9,M,12/24/2013 17:10,1,1645,843
4724688,107.8,M,7/7/2013 23:31,1,2758,2758
47922155,5.9,F,11/10/2014 20:13,1,9020,3750
42980237,2.95,F,4/9/2013 1:14,1,2734,2002
10292802,107.8,F,4/12/2014 19:48,3,4464,2837
43583804,2.95,F,4/20/2013 9:30,1,6029,3086
44773203,2.95,M,5/10/2013 17:10,1,2174,1786
5069614,1.95,F,1/12/2014 20:31,2,1744,889
29292890,319.5,M,2/20/2013 14:40,1,7922,5463
45881080,38.9,F,6/30/2013 14:19,5,3954,1883
47366973,2.95,F,7/19/2013 9:22,2,3131,2428
66766038,41.75,M,5/7/2014 6:09,1,2758,2096
73505729,1.95,M,7/15/2014 19:42,3,6192,1743
57003225,1.95,F,11/28/2014 22:10,3,2564,1591
55326897,2.95,F,11/20/2013 5:45,3,5930,3482
53795253,212.65,M,1/7/2014 11:11,3,2643,1286
39621319,2.95,F,4/29/2013 12:05,1,1759,1103
7712144,2.95,F,6/19/2013 14:18,2,2464,1381
38331424,12.9,F,11/10/2013 19:46,1,3021,2018
67069355,2.95,M,4/14/2014 20:53,1,3149,3149
42000139,1,F,3/14/2013 1:19,2,1372,721
57081111,39.23,M,1/8/2014 11:29,1,2591,1892
14658161,454.35,M,7/2/2015 11:39,14,13123,4111
43970134,2.95,F,4/26/2013 18:33,5,2361,1391
9481347,37.9,M,10/2/2013 16:50,4,3258,2041
66844001,1.95,F,4/9/2014 20:17,4,2105,1578
64632287,71.85,M,6/13/2014 9:20,2,5465,3963
27149484,18.9,M,9/17/2013 16:59,57,7605,896
56622551,72.85,F,1/16/2014 21:58,2,3329,1964
59451541,1.95,F,12/31/2013 13:26,1,2003,2003
43912466,2.95,M,4/25/2013 23:03,2,1027,513
6026640,81.55,F,1/12/2015 15:26,2,3876,2011
37036974,3.95,F,11/3/2014 9:48,2,2453,2024
73381929,1.95,M,7/11/2014 5:11,1,3508,2485
40252853,2.95,F,2/10/2013 13:38,1,4219,2889
68880798,3.9,M,7/25/2014 15:52,2,3021,2955
72718415,1.95,F,7/12/2014 22:30,2,2183,1300
55702283,2.95,F,11/3/2013 16:19,1,2550,1902
47933850,37.9,F,7/7/2013 19:43,3,8690,4940
79580619,41.75,F,11/12/2014 18:53,1,4007,2794
40168786,2.95,F,4/23/2013 8:29,1,4540,4540
11936967,37.9,F,5/21/2013 22:58,3,2885,1473
37825260,18.9,F,8/4/2013 15:21,1,2786,2786
49127872,37.9,F,2/11/2014 10:27,4,5022,2449
36898531,353.45,F,11/7/2013 0:09,2,3391,2904
6276682,3.95,M,2/2/2013 15:40,4,2763,2116
9077760,1.95,F,9/24/2014 9:57,1,1555,1500
26350925,669,M,3/12/2015 11:30,1,7215,3810
8689104,3.95,F,10/15/2013 12:09,1,5699,5699
75659769,1.95,F,8/15/2014 7:38,1,823,823
74311361,2.95,M,7/27/2014 20:49,2,3098,2007
58264762,73.85,F,2/10/2014 0:14,3,3376,1991
39146322,2.95,M,1/24/2013 3:33,2,4257,2172
54329510,14.95,F,11/14/2013 18:02,3,3018,2482
7893058,3.95,F,7/28/2013 17:12,1,1862,1631
46450555,5.9,M,6/11/2013 5:51,2,3130,1591
29332715,319.5,F,11/4/2013 19:33,5,3149,1738
757131,161.15,M,6/24/2014 13:01,1,3254,2107
70665609,114.6,F,9/7/2014 10:26,3,3111,1927
6842707,2.95,M,1/16/2013 21:14,4,3978,2409
38052899,37.9,M,6/7/2013 21:14,3,779,458
66050164,81.55,F,3/4/2015 23:22,3,3961,2226
68316053,83.5,M,12/18/2014 16:24,3,6408,3038
39659018,6.33,F,9/17/2014 16:28,3,6208,3275
85209078,1.95,M,1/6/2015 19:11,3,1684,1134
18138139,2.95,F,8/3/2013 20:37,1,2191,1742
41698196,6.2,F,4/27/2013 13:49,2,5034,2436
50559187,5.9,F,10/13/2014 10:37,4,3172,793
41103492,2.95,M,3/23/2013 12:37,1,2281,1827
37804357,72.85,M,3/17/2013 11:07,10,16537,3114
45993396,2.95,M,7/28/2013 4:28,3,4342,1671
50142968,37.9,M,9/12/2013 18:22,1,3512,2852
38586022,49.9,F,1/11/2013 11:40,1,5902,5902
34542914,120.6,M,1/11/2015 10:01,9,8261,3944
21016647,2.95,M,7/21/2013 13:59,1,2387,1313
6990299,2.95,F,6/18/2013 21:01,4,4532,1986
60673449,1.95,F,9/15/2014 20:26,2,3607,1849
51209852,7.85,F,8/29/2013 16:16,2,8329,5236
37077420,73.85,M,12/15/2014 23:21,5,3766,1835
13365705,284.55,F,12/30/2013 20:13,3,6396,1458
75568210,1.95,M,8/14/2014 0:11,2,1841,1733
56167125,3.95,F,11/21/2013 19:54,2,4225,2705
52732188,38.75,F,7/9/2014 11:51,2,6000,4285
45407403,40.85,F,6/23/2013 14:59,4,5261,4452
42220112,37.9,M,5/17/2013 21:05,2,3655,1970
7960268,39.9,F,4/15/2013 20:51,2,1926,1002
55215193,349.5,F,1/16/2015 23:25,1,4233,4233
9320170,2.95,F,1/18/2013 18:14,1,4536,4536
62253784,121.35,M,6/3/2014 12:29,4,11717,5350
53922841,2.95,F,10/10/2013 11:38,3,2185,880
69611882,4.75,F,5/23/2014 0:00,1,2093,2093
47289862,2.95,F,6/26/2013 12:10,4,2682,698
42333913,2.95,M,3/27/2013 11:42,1,3025,2691
38995458,5.9,F,8/8/2014 12:54,2,5053,2781
34576920,2.95,M,3/19/2013 21:35,1,2188,1117
55038622,37.9,F,11/25/2013 10:24,1,1576,1325
39926861,37.9,F,3/15/2013 14:21,2,4117,2319
72278668,41.75,M,7/23/2014 10:47,1,1780,1780
39799844,37.9,F,3/2/2013 6:01,2,4575,4070
29619625,144.75,F,1/14/2013 11:19,1,6699,4157
7067263,121.35,F,3/27/2014 12:14,2,1794,1170
40971703,37.9,F,9/27/2014 21:20,5,3117,1184
52246453,144.45,F,5/23/2014 11:46,4,2732,1781
45122332,2.95,F,5/16/2013 15:35,1,2350,2025
35965873,13.9,M,6/3/2014 0:00,1,1812,1812
52556094,104.85,M,1/14/2015 3:24,11,2021,956
28510456,1.95,F,2/19/2015 9:04,1,2405,1836
43447864,79.75,M,4/11/2013 17:55,6,2849,1853
47776418,14.95,F,7/5/2013 10:36,2,3432,2100
46345863,2.95,M,7/10/2013 11:08,1,3171,2203
10436883,75.65,F,8/4/2014 15:37,5,5466,2584
9642422,108.8,M,3/26/2013 16:36,2,2219,1769
41297527,183.2,M,8/1/2014 0:00,1,1804,742
45298120,2.95,M,5/26/2013 6:45,1,3789,3789
83339174,1.95,F,11/27/2014 22:08,1,2188,1572
62633911,41.75,M,4/2/2014 7:04,2,2047,1633
58406176,1.95,M,12/12/2013 12:03,1,6770,6770
54144214,142.75,F,2/11/2014 13:18,1,3457,2573
48966645,2.95,F,7/24/2013 21:22,3,2785,2303
54955941,5.9,F,8/25/2014 8:02,2,6831,1199
10711035,34.95,F,5/9/2013 18:24,4,5206,1808
9225630,161.15,F,6/15/2014 17:20,1,3480,2316
61090430,41.75,M,2/25/2014 18:43,1,3413,2054
7949747,38.75,F,6/29/2014 17:24,1,4890,3025
49700362,2.95,F,8/5/2013 23:04,3,2885,1562
29110106,37.9,M,4/19/2014 0:44,4,4228,1556
50715247,2.95,F,8/23/2013 23:06,3,9200,4445
43743339,2.95,F,4/23/2013 11:52,2,6402,3149
55677188,38.75,M,3/25/2015 19:34,4,8642,3461
42154034,14.95,M,5/29/2013 19:24,1,3176,1478
13699852,1.95,F,5/1/2014 10:39,1,12852,7526
59761003,41.75,M,3/26/2015 22:07,2,11197,6271
72927977,1.95,M,9/8/2014 23:56,2,2719,2025
40216793,49.9,M,4/10/2013 5:27,12,4155,1395
15617212,34.95,F,4/5/2013 22:12,4,9801,4059
10806108,2.95,F,3/5/2013 13:57,1,3302,3302
5022903,2.95,F,6/2/2014 11:56,3,11650,4016
60793318,41.75,F,2/22/2014 3:36,3,2393,1005
8627076,2.95,M,9/24/2014 12:38,3,6113,3080
38176184,2.95,F,1/25/2013 21:21,3,3020,1567
85326957,41.75,F,1/26/2015 17:04,1,2309,2309
52827968,2.95,M,9/9/2013 23:49,1,4142,3164
5981552,2.95,F,12/21/2014 11:08,2,2129,1203
44770896,40.85,M,9/5/2013 21:57,4,10008,5669
41584073,180.65,F,9/8/2014 18:47,2,4732,2429
46657842,2.95,M,6/14/2013 4:40,1,2194,2000
60047457,391.25,F,12/29/2014 1:27,5,3313,952
56291289,46.85,M,5/20/2014 8:25,1,8093,5542
5858419,108.8,M,8/16/2013 22:53,1,3194,3194
7991316,42.75,F,11/22/2014 14:54,3,4888,2836
77683778,200.95,F,1/30/2015 15:18,1,9268,5711
26562533,4.95,M,3/13/2013 0:00,12,5573,2351
24007715,72.85,F,5/6/2013 16:09,4,1768,669
52077436,2.95,M,9/11/2013 13:18,1,1920,1920
55522560,2.95,F,11/28/2013 9:14,2,18199,4686
54041877,2.95,F,10/10/2013 2:19,2,2199,1784
55241486,80.5,F,9/16/2014 15:56,1,4162,3183
36324394,38.9,F,2/17/2013 18:15,2,4212,2492
45109187,2.95,F,3/5/2015 21:38,2,7106,3727
8808457,38.9,F,2/17/2013 19:36,5,4152,1869
71953044,1.95,F,9/23/2014 12:10,2,4479,2712
76289794,81.55,F,10/30/2014 21:46,2,2388,1782
53133220,2.95,F,9/27/2013 12:49,1,3511,2863
25953544,37.9,F,8/23/2013 18:27,1,2652,2152
61723882,0,F,1/30/2014 13:00,7,5874,980
64284651,1.95,F,3/9/2014 22:58,2,2661,1745
43768439,2.95,M,4/23/2013 18:13,4,10483,5604
6273921,2.95,F,8/19/2014 10:57,1,1038,641
46999937,142.75,M,10/20/2013 12:47,1,1697,1477
38588818,2.95,F,7/10/2014 21:03,3,3651,1668
51769942,37.9,F,10/20/2013 8:28,5,9535,4539
55982584,95.4,F,1/13/2015 5:49,4,7524,5104
67002089,1.95,F,4/13/2014 22:04,4,3581,2388
49210181,2.95,F,8/7/2013 0:27,3,2727,1144
9545442,1.95,M,1/4/2015 20:57,2,2433,1920
19528743,95.4,F,1/24/2013 8:21,2,4615,3034
47158517,247.6,F,1/24/2014 1:54,1,2200,2189
18344081,2.95,F,3/12/2014 18:21,5,2965,1643
15189412,2.95,F,1/7/2013 14:26,2,4550,4378
7366306,72.85,M,9/5/2013 13:53,1,5960,4066
66949257,6.8,M,4/12/2014 17:14,1,2541,1992
39075109,2.95,F,1/21/2013 14:16,1,3405,2550
65102192,1.95,F,3/19/2014 3:41,2,3311,2107
6619803,74.55,F,4/13/2014 16:54,2,5270,5051
9701999,18.73,F,3/20/2013 13:26,1,2512,2360
67712773,43.7,M,4/21/2014 19:04,4,4488,1838
51790527,2.95,F,9/6/2013 23:19,1,2870,2197
52017197,37.9,F,10/10/2013 17:53,1,2608,2149
48889155,75.8,M,8/8/2014 18:13,4,2183,1314
42354489,37.9,M,3/21/2013 16:39,1,6217,4215
40707624,177.7,F,3/23/2014 13:37,1,4283,2796
53885318,41.85,M,10/28/2013 10:28,54,9037,4604
38984157,2.95,M,6/15/2014 0:01,2,5296,2238
39528083,2.95,M,8/5/2013 15:17,1,3297,1818
46631277,286.5,F,8/28/2014 16:32,15,2603,864
1122439,4.95,F,12/22/2014 12:49,6,5651,2947
77783572,1.95,F,9/14/2014 23:20,3,3249,1575
58144334,36.9,M,1/8/2014 10:43,2,5780,2707
39585535,2.95,F,1/10/2015 1:14,2,2173,1526
24747719,41.75,F,8/6/2014 22:56,2,2766,1372
66936703,1.95,F,5/6/2014 12:01,2,2344,1964
75602441,41.75,F,9/15/2014 11:04,2,6472,3245
48956435,2.95,F,7/30/2013 14:23,11,5365,2640
60002859,1.95,M,2/21/2014 16:44,1,3734,3333
39400287,37.9,F,2/26/2013 12:26,2,5228,2621
52576483,2.95,F,9/20/2013 13:04,1,3166,3166
63353568,1.95,F,2/25/2014 14:57,2,882,882
7711633,72.85,F,11/4/2013 1:35,2,4155,2909
40881372,8.03,M,8/15/2013 2:45,2,3128,2956
13837565,279.6,F,5/14/2014 13:24,2,3235,2917
64018720,1.95,F,3/18/2014 17:39,2,4137,2927
33200921,144.75,F,1/12/2013 11:01,1,1642,1642
39859748,2.95,M,2/6/2013 1:35,4,6122,2757
70860565,0,F,5/23/2014 10:42,3,4820,4344
64090721,1.95,F,3/6/2014 16:47,1,1291,1108
45388926,2.95,M,5/21/2013 21:21,1,2513,2513
9813355,2.95,F,5/4/2013 10:09,1,2147,2147
2381055,38.75,F,6/17/2014 12:13,1,2593,2328
15791661,2.95,M,2/25/2015 0:00,1,2742,2533
63226780,54.75,F,4/19/2014 11:53,2,2294,1153
40210207,12.9,F,10/27/2013 12:14,3,5392,3040
49617389,110.75,M,9/4/2013 23:08,1,2519,2519
40161693,2.95,M,10/6/2014 16:31,2,2923,1585
7943085,2.95,M,12/16/2014 0:14,1,2040,1381
32100234,41.75,F,10/12/2014 16:20,3,3129,2548
57448989,40.8,F,10/17/2014 10:59,2,2366,2005
42540642,73.85,F,5/1/2014 19:20,6,3427,1933
42974323,14.95,M,5/2/2013 0:47,1,2878,2878
5456605,72.85,F,6/4/2014 8:28,1,2069,1638
55737054,73.85,F,1/5/2014 15:22,1,2901,2866
68990297,106.8,F,12/29/2014 1:49,5,2650,1983
4952560,1.95,M,4/27/2014 20:41,1,1844,1844
71274441,121.35,M,9/3/2014 4:49,7,5723,1822
23814397,97.75,M,1/30/2013 6:32,3,7495,4959
8177851,5.9,F,2/13/2013 13:31,2,4552,3445
36595165,38.9,F,3/19/2013 14:50,2,3549,2470
11692627,7.9,M,1/26/2013 16:50,5,4979,3193
49256032,317.5,F,5/19/2014 0:03,2,7649,2859
9999737,177.7,F,8/27/2014 20:49,5,10364,4247
43693044,72.85,F,11/8/2013 14:41,10,4964,2592
40021958,2.95,F,2/21/2013 10:08,2,1800,1061
77485479,41.75,M,10/10/2014 3:05,2,2762,2061
45213030,2.95,F,5/20/2013 18:40,2,2075,1380
18509237,213.65,F,3/18/2015 21:55,5,3357,2623
64358102,36.9,M,4/20/2014 21:15,17,4016,1938
45605908,40.85,M,8/11/2014 15:06,2,2954,2115
10229263,36.9,F,1/16/2014 18:44,2,5871,2975
10344056,154.85,F,10/13/2013 0:00,2,3441,1951
86127105,1.95,F,1/16/2015 14:06,1,1833,1833
29605730,249.6,F,1/17/2013 11:52,1,1609,1609
39231022,2.95,F,2/21/2013 15:33,1,4361,3239
76521248,1.95,M,9/2/2014 14:19,1,2791,2791
29524516,74.85,M,2/7/2013 14:23,16,4407,1467
53319291,2.95,F,12/15/2014 15:40,8,3378,1709
82529598,4.75,F,2/2/2015 19:03,4,7632,5859
65433120,120.35,F,6/15/2014 17:41,6,5196,2700
22896111,146.75,F,2/24/2015 18:17,1,3346,3346
44744852,37.9,F,6/9/2013 22:52,1,1654,1654
6710093,5.08,F,1/21/2013 9:56,1,2756,2756
41090008,2.95,F,4/4/2013 18:56,2,1064,532
51386577,2.95,F,8/13/2014 1:00,6,3875,1319
55403456,49.9,F,12/29/2013 23:39,2,2617,2452
6398151,37.9,F,11/7/2013 17:03,1,1672,845
51207197,5.9,F,3/11/2015 14:29,4,5497,1847
74828858,1.95,F,8/4/2014 20:14,2,6005,2557
8870892,1.95,F,6/13/2014 9:00,1,6826,4125
82475323,1.95,M,11/16/2014 21:18,1,4541,4541
43964884,177.7,F,9/26/2013 14:52,1,2866,1548
47892809,142.75,M,10/4/2013 20:38,3,7860,5919
1866849,72.85,M,7/17/2014 10:52,18,11036,1404
7517121,389.4,F,3/18/2013 23:25,5,4375,2104
24252131,1.95,F,5/2/2014 16:27,2,2610,2314
40224124,2.95,F,2/14/2013 19:42,4,2195,1074
31777664,2.95,F,9/26/2013 12:45,1,2352,879
80554567,1.95,F,10/21/2014 3:10,1,5951,5951
40415441,2.95,M,2/12/2013 21:00,1,1533,1533
49607816,352.45,F,6/4/2014 20:25,2,2902,1520
62663162,1.95,M,3/4/2014 13:24,2,1370,1341
50075600,2.95,F,8/11/2013 22:56,1,8558,5181
80822460,1.95,F,11/1/2014 3:19,2,2836,2037
25851188,2.95,M,8/31/2013 15:45,1,6574,1730
50448776,2.95,M,8/16/2013 19:54,4,5431,4501
39592372,37.9,M,2/28/2013 21:49,3,2178,1700
77312169,41.75,F,10/6/2014 9:28,1,1841,1591
27716802,15.59,F,3/25/2015 15:13,1,5258,4761
76233125,3.9,M,10/30/2014 19:49,2,2089,1941
39354827,2.95,F,2/1/2013 10:17,2,3119,2787
3123775,2.95,F,2/15/2013 7:24,3,5995,2386
42951874,2.95,M,4/3/2013 12:01,1,2448,2095
41187283,2.95,F,4/22/2013 12:47,1,4125,2750
50860770,2.95,M,8/23/2013 12:32,1,2421,2320
43844737,98.35,M,4/24/2013 0:00,3,2187,1534
14224809,38.9,F,1/27/2013 19:34,12,4293,928
2718074,3.95,F,8/13/2014 10:29,3,3261,1152
43823921,37.9,F,4/24/2013 15:57,1,16101,15109
24990258,7.9,F,5/17/2014 19:03,6,3168,1071
60270120,47.65,M,1/6/2014 20:30,3,5170,2014
7435092,2.95,F,4/24/2013 13:34,2,3551,2276
10438501,1.95,M,12/15/2014 4:45,1,1373,1327
40872515,37.9,M,7/3/2013 10:04,2,2951,2357
42148716,2.95,F,3/18/2013 15:14,1,4337,3057
69186763,74.55,F,7/8/2014 22:08,1,1748,1748
35977753,6.9,F,11/2/2014 23:20,9,4415,2759
41198823,14.95,M,9/26/2013 15:36,2,4514,2043
1509033,37.9,F,3/10/2014 15:33,1,5870,3157
75087655,0,M,9/17/2014 10:31,3,1750,610
36001275,73.85,F,1/7/2013 14:00,2,941,476
44309513,2.95,M,5/2/2013 14:53,8,5214,4580
37732903,73.85,M,3/10/2013 10:20,3,7306,6518
38380761,2.95,F,1/5/2013 15:41,3,4410,1853
62580211,34.95,F,3/21/2014 7:29,6,3118,1473
50556813,37.9,F,9/23/2013 23:21,2,3288,2240
9221269,3.95,F,3/24/2013 22:55,1,10323,4940
45677318,37.9,M,6/27/2013 17:27,4,2649,1756
40938726,37.9,F,3/22/2013 14:21,1,2280,1187
57868249,95.4,F,11/20/2014 21:30,1,3809,2498
56374625,1,M,12/11/2013 0:12,1,2233,1260
1025635,37.9,M,7/29/2014 9:35,6,4479,941
66246850,1.95,F,4/15/2014 12:28,1,2910,2910
43317676,14.95,M,5/9/2013 13:54,1,3810,2712
32501827,4.95,F,6/26/2013 12:38,1,3127,2338
54267468,2.95,M,10/13/2013 22:55,1,3219,3219
53743112,212.65,F,4/12/2014 21:15,2,8530,2911
2336840,1.95,F,12/22/2013 10:52,1,1490,780
44591828,2.95,F,5/22/2013 12:39,1,7023,2661
77166851,1.95,F,9/24/2014 8:17,4,2753,1089
40287588,2.95,F,6/15/2013 17:49,13,4025,1613
9889949,1.95,M,7/14/2014 19:19,3,2839,2032
69835965,5.85,F,5/21/2014 14:46,1,5110,5110
63039343,110.35,F,6/16/2014 13:35,5,7504,3616
53202859,2.95,M,9/30/2013 16:35,3,1777,1259
67432822,1.95,F,4/20/2014 8:48,3,1643,1355
8807652,3.95,F,1/17/2014 19:34,2,2392,1420
47106075,6.7,M,1/7/2015 9:00,1,3728,1582
5444693,2.95,F,9/18/2013 2:50,1,4020,4020
51824538,37.9,M,10/7/2013 19:45,1,5257,3788
56838121,73.85,F,2/19/2014 17:57,5,3000,1846
38539564,37.9,M,2/17/2013 14:44,2,4598,2995
21850294,2.95,F,1/19/2015 12:59,1,3060,1843
15924968,140.93,M,1/19/2013 17:08,2,7086,3625
42504307,2.95,F,6/12/2013 17:09,13,5436,1978
39284000,2.95,F,1/31/2013 0:59,1,6261,4226
